translation,label,channel,sample_rate,duration
አምሮ ባቸው እንደ ወጡ ፍጻሜ ያቸው ተበላሽቶ ዛሬ ባል ፍርዱ ን እየ ጠበቀ ነው,tr_728_tr08028,1,8000,5.376
ኢትዮጵያ በ ዛላንበሳ የ በላይነት እ ያገኘች መምጣቷ ን ነጻ ምንጮች አ ረጋገጡ,tr_9822_tr096024,1,8000,5.376
ከዚህ ውጪ የ ኢትዮጵያ ን መንግስት ክሊንተን ኮፊ አ ና ን እያ ለ ጊዜ ማጥፋት የ ለ በት ም,tr_8850_tr88011,1,8000,6.656
ያን ን ሀሳብ ጠቅላይ አዛዡ የሚ ቀበለው ከሆነ እርምጃው ን ለ ማጽደቅ ከ ውሳኔ ሀሳብ ጋር ለ ርእሰ ብሄሩ ያቀር ባል,tr_1865_tr19066,1,8000,8.064
የ ራስን ና የ ህብረተሰብ ን ጥቅም ለይቶ ማወቅ ቀዳሚ ሲሆን ጥቅማችን ንና ማን እንደሚ ያሟላ ለይተን ማወቅ ይኖር ብናል,tr_3524_tr36025,1,8000,8.832
ብዙዎች ያ ነከሱ በት ብዙዎች አካለ ስንኩላን የሆኑ በት ና የተሰ ዉ በት ድርጅት ነው,tr_1464_tr15065,1,8000,5.888
መንግስት አውጇል ያል ከ ኝ ን ሁሉ አልሰማ ሁትም ነበር እ ኮ,tr_10654_tr13119,1,8000,4.736
ዋናው ኦዲተር የመንግስት ሀብት ና ንብረት እንዲ ጠብቅ ሀላፊነት አልተሰጠ ውም,tr_5694_tr57095,1,8000,4.48
የ ጐጂ ኦሮሞዎች መሬታቸው ን እንደማይ ለቁ ገለጹ,tr_6147_tr62048,1,8000,5.504
በ ፓሪስ በ ተካሄደው የ ተቃዋሚ ሀይሎች ጉባኤ ላይ ኢዴሀቅ ን ወክለው ተገኝተው ነበር,tr_4007_tr41008,1,8000,7.424
ሚኒስትሩ ምናልባት ም የ ሞት ቅጣት ሊ ወሰን ባቸው ይችላል ሲል መናገራቸው ንም ዘገባው አስታው ሷል,tr_1898_tr19099,1,8000,7.296
እርሳቸው ን ይተካ ሉ የተባሉት የ ቺሊ ው ተወላጅ ቪን ሴንቲ ካንታንቶሬ ናቸው,tr_8773_tr87054,1,8000,8.192
ኮሚዩኒ ስቶች ና ፋሽስቶች በፍልስፍ ናቸው የሚለያዩ ቢ መስሉ ም ስልጣን ን በ ጡንቻ ለ መያዝ በ መፈለጋቸው ተመሳሳይ ናቸው,tr_6450_tr65051,1,8000,7.424
ሰር ዊንስተን ን አንድ ጊዜ እንደምን ም እወ ቃቸው,tr_6851_tr69052,1,8000,4.736
እንደምት ሸኝ ሙሽራ ድንጋጤ አጥልቶ ባቸዋል,tr_4510_tr46011,1,8000,4.096
ባሬንቱ በ ኢትዮጵያ ሰራዊት ቁጥጥር ስር ሆነች,tr_10094_tr098056,1,8000,3.712
የ ገቢዎች ሚኒስተር መመሪያ ታገደ,tr_8789_tr87070,1,8000,3.328
የ ኢጣሊያ መንግስት በ ኢትዮጵያ ን ላለ መግደል ዋስትና ት ስጠኝ አለ ች,tr_4149_tr42050,1,8000,4.864
የ ሻእቢያ መሪዎች በ እንዋጋ ና በ እንውጣ አቋሞች እየታ መሱ ናቸው,tr_6009_tr61010,1,8000,4.992
ሮቤርቶ ባጅዮ ግን ተ ቀይሮ ገብቷል,tr_3199_tr32100,1,8000,3.456
በ ጥራት እንዲ ንቀሳቀስ በሽታው ን ማዳን ማለት ነው እንጂ መግደል አይደለም,tr_7403_tr75004,1,8000,5.248
የ ጸጥታው ምክር ቤት ኢትዮጵያ ንና ኤርትራ ን አነጋገረ,tr_5543_tr56044,1,8000,3.2
ጀርመን ኢትዮጵያውያ ን ስደተኞች ን ለ መመለስ ከ ስዬ አብርሀ ጋር መከረ ች,tr_270_tr03070,1,8000,5.504
አቡነ ገብርኤል ስለ ገዳሙ ም ሆነ ስለ ቤተ ክህነት በጀት ና ስለ ህንጻ ዎቿ የ ተናገሩት ን ሁሉ ውድቅ ለማድረግ ተ ሞክሯል,tr_5261_tr53062,1,8000,11.264
በዚህ ተኮንኜ ነፍሴ ሲኦል ከምት ገባ አሁን ብ ጐሳቆል ይሻለኛል,tr_10701_tr03118,1,8000,6.016
ዶክተር በየነ ጴጥሮስ በ ተወዳደሩ ባቸው ዞኖች ውጤት እንዳይ ነገር ታገደ,tr_8709_tr86110,1,8000,5.888
መስጂዶች ለ ዲፕሎማቶች እንደማ ያመቹ ተገለጠ,tr_7926_tr80027,1,8000,4.352
በትላንትናው እ ለት ምክር ቤቱ በ ስምንት አጀንዳ ዎች ላይ ተወያይ ቷል,tr_6576_tr66077,1,8000,4.352
የ ላዚዮ ጥያቄ ያል ተዋጠላቸው የ ጁቬ ው ባለ ንብረት የ ጆቫኒ አፕ ሌ ጠበቃ አንዱ ናቸው,tr_4436_tr45037,1,8000,7.04
ነጻ ፕሬስ የ ዴሞክራሲ አለኝታ ና ምሰሶ ነው,tr_2255_tr23056,1,8000,4.48
የ ሰርጉ ወጥ ኩ ችም ተደርጐ ነው የ ተሰራው,tr_10729_tr03146,1,8000,3.84
ይህን የሚቃወሙ ኦሮሞዎች ጠባብ እየተ ባሉ ይንገላታሉ,tr_4118_tr42019,1,8000,4.224
በ ኢሳይያስ ና በ ሻእቢያ እጅ ትገኛ ለች,tr_6058_tr61059,1,8000,3.072
ዩናይትድ ስቴት ና የ አውሮፓ ህብረት ለ ኢትዮጵያ እርዳታ ሰጡ,tr_1091_tr11092,1,8000,6.784
የ ኢትዮጵያ ወጣት ቡድን ዛሬ አዲስ አበባ ን ይ ለ ቃል,tr_4719_tr48020,1,8000,4.224
የ ኢትዮጵያውያ ን ጋዜጠኞች ፍዳ እየባሰ ሄ ዷል,tr_3402_tr35003,1,8000,3.968
የ አዲስ አበባ ፖሊስ ኮሚሽን ባለስልጣናት ወህኒ ወረዱ,tr_1542_tr16043,1,8000,3.584
ኤርትራ ም የ ኢትዮጵያ ቅኝ ግዛት እንደ ነበረች ከ ታመነበት ኢትዮጵያ ነጻ በ ወጣች በት ወቅት ራስ ገዝ በሚል የተደራጀ ች ነበረች,tr_7351_tr74052,1,8000,8.064
ወደፊት ም በዚህ መስክ የተሰማሩ ባለሙያዎች ና የ ህክምና እርዳታ መስጫ ቁጥር ውስን መሆን ህሙማን ን ተከታትሎ ለማዳ ን የሚ ደረገው ጥረት ችግር ላይ ጥሎ ታል,tr_10190_tr099032,1,8000,10.368
ፓትሪክ ጊል ስ የ ኢትዮ ኤርትራ የ ድንበር ግጭት አካባቢው ን እንደሚ ያሰጋ አ ሳወቁ,tr_9026_tr89067,1,8000,6.784
ውጤቱ የጠመመ በትን ሊቨርፑል የ ቀድሞው ዝናው ን ለ ማስመለስ እንደ ደሚ ጠሩ ይናገራሉ,tr_5483_tr55084,1,8000,6.528
የ ቆላ ቁስል ና ቁርጥ ማት በጣም አሰቃቂ በሽታዎች ናቸው,tr_10539_tr53147,1,8000,4.864
በውጭ ሀገር እያሉ በ ሞት በሚ ለዩ ባለመብት ኢትዮጵያውያ ንም መብታቸው ለ ወራሾቻቸው እንደሚጠበቅ አቶ ና ፖሊዮ ን ጨምረው ገልጸዋል,tr_203_tr03003,1,8000,9.984
ኬንያ ኢትዮጵያውያኑ ን መማረ ኳን ገለጸች,tr_4025_tr41026,1,8000,4.352
ቦስኒያ ኢትዮጵያ ና በ ኤርትራ ከሚ ሰማራ ው የ ተባበሩት መንግስታት የ ሰላም አስከባሪ ሀይል ውስጥ የ ልኡካን ባልደረቦች በ መሆን የሚያገለግሉ ወታደራዊ ታዛቢዎች ለ መላክ መዘጋጀቷ አስ ታወቀ ች,tr_6165_tr62066,1,8000,18.944
እንደ እሳቸው አባባል ግሎባላይዜሽን አዲስ ክስተት አይደለም,tr_5722_tr58023,1,8000,4.096
ያዩ ዋት ን ወንዶች ሁሉ አፍ ዛዧ ሴትዮ ትላንትና በ ኤድስ ሞተች,tr_8218_tr82099,1,8000,4.48
መንግስት ኢንቨስተሮች በውጭ ብድር እንዲሰሩ ሊ ፈቅድ ነው,tr_5672_tr57073,1,8000,3.968
ይሄ ሊ ታወቅ ልን ይገባል በ ማለት በ አ ጽንኦት ገልጧል,tr_9397_tr092079,1,8000,5.76
በ ተመሳሳይ ሁኔታ ወደ ሰባት ሺ ያህል ኢትዮጵያውያ ን ደግሞ የከፋ ግፍ እየ ተፈጸመባቸው ከ ኤርትራ ወደ ኢትዮጵያ እንዲመለሱ ተደርጓል,tr_1151_tr12052,1,8000,9.088
የ አዲስ አበባ ሊዝ ጽፈት ቤት ስራ አቁሞ ለ ሚኒስትሮቹ ለ ኮሚሽነሮ ች ና ለ ጀኔራሎቹ መሬት እየሰጠ ነው,tr_3011_tr31012,1,8000,7.424
በ እያንዳንዱ ቡድን ውስጥ ም ሀያ ሶስት ተጫዋቾች ይገኛሉ,tr_1482_tr15083,1,8000,4.608
ሶስተኛ ኬንያዊ አትሌት አል በርት ቺፕ ኪ ሩ ይ ሲሆን ሴ ታት ኬንያ ዊያን አትሌቶች ም በ ውድድሩ ይሳተፋሉ ተብሎ እንደሚጠበቅ የ ሩጫ አዘጋጅ ገልጿ ል,tr_2716_tr28017,1,8000,9.472
በ አጭሩ ይሄ ማን በ ዲሞክራሲ እንደሚያ ም ን ያስረዳ ል,tr_2318_tr24019,1,8000,6.016
ሌሎ ቻችሁ እሳት በጉያ ና ችሁ,tr_8624_tr86025,1,8000,3.072
የ ዩኒስኮ ዳይሬክተር ጄኔራል ኢትዮጵያ ን ሊ ጐበኙ ነው,tr_6198_tr62099,1,8000,6.016
ኢትዮጵያ የኤርትራ ን መረጃ ተቀበለች,tr_1847_tr19048,1,8000,3.584
የ ኢትዮጵያ መንግስት ንም ለ መጣል ያደራጃ ቸው ተቃዋሚ ድርጅቶች ከ እጅ አይ ሻል ዶማ ነው የሆኑ በት,tr_2646_tr27047,1,8000,8.96
ዶክተር ዮናስ አስተያየታቸው ን የ ጀመሩት ከ ጥንት ጀምሮ አውቀ ዋለሁ ጓደኛዬ ም ነበር ባሉት በ ፕሮፌሰር እንድርያስ እሸቴ ነበር,tr_1673_tr17074,1,8000,8.192
ባሪ ና ዩዲኔዜ ኤም ፖሊ ና ቦሎኛ አቻ ተለያይ ተዋል,tr_4899_tr49100,1,8000,6.016
በተለይ በ ተረጋጋ ሁኔታ አንቶ ኖ ቩ ድብደባ ሲ ያካሂድ በ ፊልም መቀረጹ ንና መረጋጋቱ ን የሚ ያሳየው ደግሞ የ ፊልሙ ጥራት መሆኑን ን እንዳስ ደሰታቸው ብዙዎቹ ገልጸዋል,tr_10511_tr53119,1,8000,10.24
ባለው ማስረጃ እንድን ተሳሰብ ብለው ማስረጃ ዎቼን ተቀበሉ ኝ,tr_1723_tr18024,1,8000,4.864
ደብዳቤው ፕሬዝዳንቱ ጋር እንዳይደርስ እንቅፋቶ ችን በ መፍጠር በ ፕሬዝዳንቱ ስ ም አያሌ መሰናክሎች ን መ ማድረግ ባለፉት ስምንት ወሮች ከ ተማርናቸው አያሌ ጉዳዮች ውስጥ ናቸው,tr_3849_tr39050,1,8000,12.16
ሀገሮች በ አንድ ገንዘብ የሚጠቀሙ ት የተወሰኑ ጉዳዮች ን ግምት ውስጥ በ ማስገባት ነው,tr_2154_tr22055,1,8000,4.992
ስለ ጉዳዩ የሚ ያስረዳ ን ን አንድ ሀላፊ እንደሚ ወክሉ ልን ገልጸው ልን ወደ ቢ ሯቸው ሄዱ,tr_9721_tr095043,1,8000,6.016
በ ማጠቃለያ ውም በ እርዳታ አ ሰባሰቡ ወቅት ኢህአዲግ በ በጐ አይ ን የማ ይመለከታቸው ና በ አሸባሪነት ጠርጥሬ ያ ቸዋለሁ የሚ ላቸው ኢትዮጵያውያ ን የ ህግ ታራሚዎች ሳይ ቀሩ በ እርዳታው ተሳትፎ ማድረጋቸው ን አመልክ ቷል,tr_4961_tr50062,1,8000,13.184
አንዳንድ የ ከተማይቱ ነዋሪዎች በ ድብደባው ምክንያት የተሰማ ቸውን ቅሬታ ገልጸዋል,tr_8385_tr84026,1,8000,5.376
በ ቡሬ ግንባር በ ተጠመዱ ፈንጂዎች አራት ወጣቶች ተጐዱ,tr_9358_tr092040,1,8000,5.76
እነዚህ ገና ፕሮፌሽናል አለም ውስጥ በ ቅርቡ የ ገቡት ን ወጣቶች ኢንተር እየ ተጠቀመ ባቸው ነው,tr_1687_tr17088,1,8000,7.296
እና ዘንድሮ ም በዚህ ምክንያት ነው ቡድኑ ያል ተዋጣለት,tr_2886_tr29087,1,8000,3.968
አሁን ደግሞ ከዚህ ክስ ጋር በ ተያያዘ የ ተፈጠሩት ን አዳዲስ ክስተቶች ከ ምንጮቻችን ና ከ ዜና አቀባዮ ቻችን አሰባ ስ በ ን የ ሚከተለው ን ልዩ ዘገባ ይዘን ልዎታል,tr_3689_tr37090,1,8000,15.232
እን ጥል ቆራጯን ባየሁ ጊዜ ሁሉ ሰውነቴ ይር ዳል,tr_8475_tr84116,1,8000,4.992
ሰሞኑ ን ወደ እስራኤል የተ ወሰዱት ቤተ እ ስራኤላዊያን ስምንት መቶ እንደሚ ደርሱ ተገምቷል,tr_8536_tr85057,1,8000,6.528
ሚስስ ጆቲድ ይገልጻሉ,tr_9583_tr094025,1,8000,2.176
ኢትዮጵያ ና ኤርትራ የ ተኩስ አቁም ስምምነት ውል ተፈራረሙ,tr_7020_tr71021,1,8000,4.48
ተጓዧ እረ ሷ ካል መጣች የ ጉዞ ትኬቱን አን ሸጥ ም አሉ ን,tr_10461_tr06116,1,8000,4.096
ያደጉ አገሮች ዜጐቻቸው የራሳቸውን ምርቶች እንዲ ገዙ ህዝባዊ የ ስነ ልቦና ዘመቻ ዎችን በ ማካሄዳቸው ተወዳዳሪ ሸቀጦች ቢቀርቡ ላቸው እንኳ የውጭ ምርት እንደማይ ገዙ ገልጸዋል,tr_5160_tr52061,1,8000,15.232
ከበደ ፈረሱ ን ለ ጐመ,tr_10863_tr09137,1,8000,3.328
ኢሳያስ የ ሶማሌ ውን አንጃ መሪ ሁሴን አይዲድ ን አግባብ ተው በ መያዝ የ ኢትዮጵያ ን ተቃዋሚዎች እንድ ረዱ ና እንዲያስ ታ ጥቁ ላቸው መሳሪያ እያ ጐረፉ ላቸው መሆኑን ም ይኸው ዘገባ አመልክ ቷል,tr_9321_tr092003,1,8000,12.416
እነዚህ ን እያስ ተማ ራችሁ ስሩ ተባልን,tr_7537_tr76038,1,8000,3.328
ዜናው በ ኢንተርኔት በኩል ውጭ ለሚኖሩ ኢትዮጵያውያ ን ደርሷ ቸዋል,tr_5477_tr55078,1,8000,4.864
በ ኢትዮ ኤርትራ ወሰን የ ኮንትሮባንድ ንግድ በስፋት እየተካሄደ መሆኑ ተገለጸ,tr_511_tr06011,1,8000,6.912
ይሄን መናገሩ ተገቢ አይደለም,tr_2579_tr26080,1,8000,4.352
አስከሬ ን አጃቢ ዎች በ ዱላ ተ ደበደቡ,tr_58_tr01058,1,8000,5.248
በ ኢትዮፕያ አየር መንገድ አሜሪካውያን ና ሊቢያ ውያን ተፋ ጠዋል,tr_1250_tr13051,1,8000,5.504
ኢንቨስትመንት እንዳይ ጠናከር ቢሮክራሲ ው ማነቆ ሆኗል,tr_3757_tr38058,1,8000,4.736
የ ብዙ ኢትዮጵያ ን ንዴት ና ቁጭት ም የ እነሱ መከፋፈል ጉዳይ ነው,tr_2094_tr21095,1,8000,5.76
ለዚህ ደግሞ ሩጫው ተጀመረ እንጂ አል ተገባ ደደ ም,tr_3607_tr37008,1,8000,8.192
በ ሀዲ ግራት ቢ ያንስ አንድ መቶ ሰዎች ተ ገድለዋል,tr_4354_tr44055,1,8000,3.712
ለ ጸሀፊው የ አውሮፓ እግር ኳስ ማህበር ስለ አርቢትሮች አመዳደብ ስለ ዲሲፕሊን ኮሚቴ ና ሌሎች ጉዳዮች እንዲ ከታተል ስልጣን እንደሚ ኖረው ም አብሬ አስረድ ቻ ቸዋለሁ,tr_3833_tr39034,1,8000,11.136
ሶስተኛው የ ኢትዮጵያ የመ አድ ና የ ፕሮፌሰር አስራት ተቆርቋሪ ወገኖች ጉባኤ ተካሄደ,tr_8241_tr83002,1,8000,6.016
እንደ ሚዲያ ሰዎች ዘገባ ከ ኤርትራ የሚገቡ የ ጦር መሳሪያ ዎች ከሚ ከማቹ በት ቦታዎች ዋ ና ዎቹ እነዚህ ናቸው,tr_1609_tr17010,1,8000,7.296
እኔ ግን ነፍጠኛ ም መድፈኛ ም እንዳል ሆ ኩኝ ል ነግራችሁ ብዬ እንጂ ፖለቲከኛ ሳል ሆን አሽሙረኛ ነኝ ብዬ እናንተ ን ላሳምናችሁ አል ሞክር ም,tr_562_tr06062,1,8000,8.704
አሁን የ ሚዲያዎቹ ስራ አስኪያጆች ስ ም ከ ተሿሚዎች ዝርዝር ተነስ ቷል,tr_6264_tr63065,1,8000,4.864
ሰውዬው ሚስቱ ን በጣም ስለሚ ወዳት በ ለ ሆሳ ስ ነገራት,tr_10518_tr53126,1,8000,5.12
በ ኤቶይል ሳህል በኩል አስር ቁጥሩ ዳንኤል ጆ ና አስራ አንድ ቁጥሩ ኬይ ታ አብዱል ቃድር የ ጐ ርጊስ ተከላካዮች ን በ ማስጨነቅ ችሎታቸው ን በሚገባ አስ መስክ ረዋል,tr_3360_tr34061,1,8000,15.488
የ ደብሊን ጐል ማምረት ደግሞ ቬንገር የ አንድ ን ተጫዋች ኳሊቲ የ ማየት ብቃት የ ላቸውም ያስ ብላል,tr_7832_tr79033,1,8000,6.912
የ ኢትዮጵያ ኦርቶዶክስ ቤተ ክርስቲያን ሲኖዶስ የ አቡነ ጳውሎስ ን ቅሬታ ውድቅ በማድረግ የቤተ ክህነቱ ሂሳብ በ መንግስት ኦዲተሮች እንዲ መረመር ወሰነ,tr_6691_tr67092,1,8000,9.472
የ አፍሪካ ኢንጂ ን የር ና ኮንትራክተር ስ አክሲዮን ማህበር አስተዳዳሪ ዎች ተፈረደ ባቸው,tr_4202_tr43003,1,8000,9.856
ጓደኛ ዪቱ ብ ዪ ተ ብላ ብት ለመ ንም እሺ አ ላለች,tr_10400_tr23102,1,8000,3.584
ከ ፊት ለፊት ያለው የ ውሀ ፏፏቴ ተዘግቶ ለ ዳንስ አገልግሎት እንዲ ውል በ ጣውላ ተሸፍ ኗል,tr_8180_tr82061,1,8000,6.272
የ ሀይማኖት ትን ቢታ ውያን ትን ግር ቶች ነበሩ,tr_1708_tr18009,1,8000,4.224
የኤርትራ መሪዎች ይህን ፖሊሲ ለምን እንደሚ ከተሉ ለ ማጥናት ሞክሬ አለሁ,tr_5455_tr55056,1,8000,4.864
ሚዛን ተፈሪ ከ ሶስት መቶ በላይ ገበሬዎች ታስ ረዋል,tr_7515_tr76016,1,8000,4.096
የ ናይሮቢ ፖሊሶች ኢትዮጵያዊያ ኖችን ጨምሮ አምስት መቶ የ ውጪ ሰዎች ን አሰረ,tr_1306_tr14007,1,8000,6.016
የ መለስ እናት ኤርትራዊ ት ናቸው,tr_5854_tr59055,1,8000,2.688
ሁለቱ ተጨዋቾች ዘንድሮ ለ ሰጡት ግልጋሎት ከ ደጋፊዎቻቸው ና ከ ክለቡ ለ እያንዳንዳቸው አምስት ሺ ብር እንዲ ሰጣቸው ተወስኖ ነበር,tr_5186_tr52087,1,8000,10.624
ስለ ዲሞክራሲ ማንሳት ሊቀርብ ላቸው የሚ ችለው ን ጥያቄ ና ግምገማ እንዲሁም ከስራ የ መፈናቀሉ ጉዳይ ያሳስ ባቸዋል,tr_1658_tr17059,1,8000,6.912
በዚህ ኩባንያ ውስጥ የሚገኙ ባለ አክሲዮ ኖች በ ጣልያን እግር ኳስ ሊግ ውስጥ ና በ ኢንተርናሽናል የ በረዶ ሸርተቴ ፌዴሬሽን ውስጥ የሚያገለግሉ ናቸው,tr_2333_tr24034,1,8000,11.264
ሻእቢያ በ ተቆጣ ጠራት ኢትዮጵያ ውስጥ ትንሽ ስልጣን መያዝ ብቻ ነው ፍላጐታቸው,tr_444_tr05044,1,8000,6.528
በ አዲስ አባ የሚገኙ አርቢ ተሮች ግምገማ ባለፈው ሳምንት ቅዳሜ ተካሂ ዷል,tr_8288_tr83049,1,8000,5.248
ኢትዮጵያ ሀገራችን መኩሪያ ችን ና ት,tr_9552_tr093114,1,8000,3.072
ውሳኔያቸው ን ለ ክልል እግር ኳስ ፌደሬሽን ስራ አስኪያጅ ኮሚቴ አስታውቀ ው ነበር,tr_9251_tr091052,1,8000,4.992
ነገሩ እ ውን ከሆነ አሳታፊ ሀገሮች ከፍተኛ ቅጣት እንደሚ በ የ ን ባቸው ታውቋል,tr_3236_tr33037,1,8000,7.168
እና ም አባባላቸው ተቀባይነት አለ ው,tr_6332_tr64033,1,8000,3.328
የተ ለቀቁት ምርኮኞች በ አካባቢያቸው ሰላማዊ ኑሮ እንዲ ኖሩ የ ትራንስፖርት ና መጓጓዣ ገንዘብ ተሰጥቷ ቸው መሸኘታቸው ን አመልክቶ በ የ ዞ ናቸው እንደ ደረሱ መቋቋሚያ እንደሚ ሰጣቸው ም አስ ታውቋል,tr_2860_tr29061,1,8000,12.8
ጥብቅ ና ጥሩ ሙያ ነው,tr_8908_tr88069,1,8000,2.688
በመሆኑ ም ተጠያቂ ው ሂሳብ ሹም ሆነው እንደ ገና ገንዘብ በ ስማቸው ወጪ እንዲሆን ያደረጉት መሪጌታ ፍቅረ ማርያም ዋጋው ሆነው እንደ ተገኙ ተጠቅ ሷል,tr_2461_tr25062,1,8000,11.264
ችግሩ ንም እንዲ ፈታ ጥረት እያደረግን ነው,tr_3386_tr34087,1,8000,4.992
ቀላል ቁጥር እ ማይ ሰጣቸው ደግሞ ባገኙ ት አጋጣሚ ተጠቅመው ከ ኤርትራ ም ሆነ ከ ኢትዮጵያ እየ ጠፉ በ የ አገሮቹ በ ስደተኝነት እንደሚገኙ ተ ደጋግሞ የሚነገር ነው,tr_5595_tr56096,1,8000,8.832
በ አዲስ አበባ ዩኒቨርስቲ ተማሪዎች ላይ የሚ ፈጸመው ን በደል አስመልክቶ በ ለንደን በ ዋሽንግተን ና በ ስዊዘርላንድ የሚኖሩ ኢትዮጵያውያ ኖች ተቃውሞ አቸውን ገልጸዋል,tr_4741_tr48042,1,8000,9.088
ስራ አስኪያጁ በ አስቸኳይ እንዲ ነሱ የ ድሬደዋ ምእመናን ጠየቁ,tr_7106_tr72007,1,8000,4.352
ኮሎኔሉ የ ፑንትላንድ ጊዜያዊ መንግስት ን ሲ መሰርቱ ዋነኛ ተባባሪ ያቸው ኢትዮጵያ ነበረች,tr_9262_tr091063,1,8000,6.272
ኢትዮጵያ አረባዊ ት ሀገር እንድት ሆን ተጠየቀ,tr_5046_tr51047,1,8000,3.584
